utc,solar_MW,wind_MW,hydro_MW,price_EUR_MWh,u10_mps,v10_mps,temperature_C,solar_Wm2,wind_speed_mps
2019-01-01 00:00:00+01:00,0.0,670.0,0.0,68.92,4.0509562,1.3548942,7.214386,408.5206,4.2715316
2019-01-01 01:00:00+01:00,0.0,693.0,0.0,64.98,4.3007045,1.2850437,7.1376953,0.0,4.488585
2019-01-01 02:00:00+01:00,0.0,734.75,0.0,60.27,4.548635,1.0557828,7.1086426,0.0,4.6695566
2019-01-01 03:00:00+01:00,0.0,778.0,0.0,49.97,4.7591186,0.80636454,7.0502625,0.0,4.8269486
2019-01-01 04:00:00+01:00,0.0,804.5,0.0,47.66,4.916848,0.56139547,7.027405,0.0,4.948794
2019-01-01 05:00:00+01:00,0.0,854.25,0.0,48.0,4.9933176,0.29876456,6.9730835,0.0,5.0022473
2019-01-01 06:00:00+01:00,0.0,854.5,0.0,49.75,4.9905653,-0.07384587,6.9980164,0.0,4.9911118
2019-01-01 07:00:00+01:00,0.0,842.75,0.0,55.12,4.9229608,-0.05188913,7.08844,0.0,4.9232345
2019-01-01 08:00:00+01:00,0.0,802.75,0.0,44.8,4.7525473,-0.33840176,7.157135,0.24941453,4.76458
2019-01-01 09:00:00+01:00,0.0,619.0,0.0,49.58,4.7201724,-0.6783825,7.326477,12.219216,4.768672
2019-01-01 10:00:00+01:00,0.5,702.75,0.0,55.44,4.7615705,-1.1557975,7.5304565,41.805275,4.899839
2019-01-01 11:00:00+01:00,1.75,749.0,0.0,62.62,4.7997875,-1.7349341,7.7157593,91.154335,5.1037197
2019-01-01 12:00:00+01:00,2.75,722.75,0.0,57.4,4.7101893,-2.3514073,7.915222,165.38524,5.264504
2019-01-01 13:00:00+01:00,3.5,728.0,0.0,50.76,4.564472,-3.019985,7.985443,241.10544,5.47309
2019-01-01 14:00:00+01:00,3.25,793.75,0.0,49.92,4.3753204,-3.8840506,7.8683777,306.51517,5.8505793
2019-01-01 15:00:00+01:00,1.25,822.5,0.0,50.05,4.04658,-4.3377013,7.461853,339.64926,5.9321547
2019-01-01 16:00:00+01:00,0.0,858.75,0.0,50.6,3.8261983,-4.627092,7.0252075,343.708,6.0041466
2019-01-01 17:00:00+01:00,0.0,877.5,0.0,60.72,3.726082,-4.7482862,6.5932617,343.708,6.0357194
2019-01-01 18:00:00+01:00,0.0,880.5,0.0,50.51,3.7039423,-4.817544,6.2520447,343.708,6.0768347
2019-01-01 19:00:00+01:00,0.0,880.25,0.0,47.35,3.7297423,-4.856655,5.797333,343.708,6.1235676
2019-01-01 20:00:00+01:00,0.0,882.5,0.0,50.4,3.5274096,-4.9585795,5.523468,343.708,6.0852385
2019-01-01 21:00:00+01:00,0.0,894.75,0.0,47.53,3.4484544,-5.0008216,5.4120483,343.708,6.0745416
2019-01-01 22:00:00+01:00,0.0,879.25,0.0,51.06,3.4382305,-4.9371696,5.233856,343.708,6.0164003
2019-01-01 23:00:00+01:00,0.0,859.5,0.0,47.55,3.410556,-4.9239187,5.093445,343.708,5.9897304
2019-01-02 00:00:00+01:00,0.0,829.5,0.0,49.0,3.2457771,-5.0351887,5.0190125,343.708,5.9906754
2019-01-02 01:00:00+01:00,0.0,851.75,0.0,46.6,3.0611877,-5.080159,4.9993286,0.0,5.931179
2019-01-02 02:00:00+01:00,0.0,848.5,0.0,46.6,2.8752215,-5.0568776,4.932495,0.0,5.817122
2019-01-02 03:00:00+01:00,0.0,865.0,0.0,45.73,2.6670723,-4.997857,4.893036,0.0,5.664967
2019-01-02 04:00:00+01:00,0.0,822.75,0.0,46.01,2.5257897,-4.8852816,4.813324,0.0,5.499599
2019-01-02 05:00:00+01:00,0.0,803.25,0.0,46.45,2.3750954,-4.846971,4.7199097,0.0,5.397611
2019-01-02 06:00:00+01:00,0.0,727.5,0.0,47.86,2.1792579,-4.7900696,4.6293945,0.0,5.262502
2019-01-02 07:00:00+01:00,0.0,793.0,0.0,49.5,1.8922788,-4.8102536,4.506317,0.0,5.1690674
2019-01-02 08:00:00+01:00,0.0,633.25,0.0,52.42,1.612814,-4.5958843,4.4035034,0.6938787,4.8706594
2019-01-02 09:00:00+01:00,0.5,516.25,0.0,52.42,1.3609215,-4.449297,4.665741,35.288548,4.652779
2019-01-02 10:00:00+01:00,1.75,484.75,0.0,52.36,1.0424435,-4.285042,5.2006836,137.90953,4.4100194
2019-01-02 11:00:00+01:00,2.25,441.0,0.0,51.94,1.0412539,-4.0555105,5.771698,295.87003,4.1870484
2019-01-02 12:00:00+01:00,3.0,444.0,0.0,51.59,0.8077913,-4.4624777,6.123291,487.55283,4.5350013
2019-01-02 13:00:00+01:00,2.5,355.0,0.0,51.77,0.6542154,-4.2625647,6.1183167,664.22034,4.3124766
2019-01-02 14:00:00+01:00,2.25,254.0,0.0,52.61,0.73834187,-3.8158512,5.9284973,800.1376,3.886627
2019-01-02 15:00:00+01:00,0.75,301.25,0.0,60.0,0.94534785,-3.2313862,5.247925,867.08453,3.3668292
2019-01-02 16:00:00+01:00,0.0,273.5,0.0,69.95,1.1454983,-2.8132458,4.281708,875.0075,3.0375185
2019-01-02 17:00:00+01:00,0.0,231.5,0.0,80.0,1.219369,-2.6644661,3.6825562,875.0075,2.9302287
2019-01-02 18:00:00+01:00,0.0,259.25,0.0,77.67,1.2148943,-2.5323675,3.1281128,875.0075,2.80871
2019-01-02 19:00:00+01:00,0.0,276.25,0.0,76.53,1.1289855,-2.4400983,2.4804688,875.0075,2.688622
2019-01-02 20:00:00+01:00,0.0,277.0,0.0,67.29,1.1707764,-2.3382163,2.1980896,875.0075,2.6149518
2019-01-02 21:00:00+01:00,0.0,218.0,0.0,55.64,1.199685,-2.1779246,1.9859619,875.0075,2.4864836
2019-01-02 22:00:00+01:00,0.0,211.0,0.0,53.81,1.2511017,-2.0651634,1.8452454,875.0075,2.4145715
2019-01-02 23:00:00+01:00,0.0,251.25,0.0,52.43,1.2536182,-1.9818332,1.8039246,875.0075,2.345042
2019-01-03 00:00:00+01:00,0.0,244.25,0.0,50.12,1.3296256,-1.8740191,1.8009033,875.0075,2.297793
2019-01-03 01:00:00+01:00,0.0,233.25,0.0,47.1,1.4575135,-1.7272484,1.8525085,0.0,2.2600293
2019-01-03 02:00:00+01:00,0.0,268.75,0.0,46.4,1.5232149,-1.5787202,1.9119568,0.0,2.1937504
2019-01-03 03:00:00+01:00,0.0,218.0,0.0,44.0,1.5781395,-1.4710634,1.9070435,0.0,2.1574411
2019-01-03 04:00:00+01:00,0.0,209.25,0.0,43.88,1.6352962,-1.4105831,1.940094,0.0,2.1596153
2019-01-03 05:00:00+01:00,0.0,196.5,0.0,45.92,1.6306088,-1.4644519,1.9436035,0.0,2.19169
2019-01-03 06:00:00+01:00,0.0,184.75,0.0,52.46,1.5942495,-1.5358771,1.8177185,0.0,2.2137187
2019-01-03 07:00:00+01:00,0.0,189.0,0.0,58.63,1.5237498,-1.8603939,2.5531006,0.0,2.4047618
2019-01-03 08:00:00+01:00,0.0,189.5,0.0,65.08,1.5238141,-1.9056406,2.68396,0.51428115,2.4399745
2019-01-03 09:00:00+01:00,1.25,197.0,0.0,75.58,1.4349239,-1.951065,3.1941223,26.623476,2.4219127
2019-01-03 10:00:00+01:00,2.75,193.0,0.0,79.68,1.3420148,-2.0291238,4.0134277,98.072266,2.4327655
2019-01-03 11:00:00+01:00,6.5,160.0,0.0,74.29,1.3514,-2.2269337,4.77417,209.15742,2.6049023
2019-01-03 12:00:00+01:00,7.0,168.5,0.0,73.7,1.2826341,-2.517286,5.3015747,352.75824,2.825222
2019-01-03 13:00:00+01:00,7.25,178.25,0.0,70.31,1.2409145,-2.624815,5.546753,481.70447,2.903364
2019-01-03 14:00:00+01:00,5.75,157.25,0.0,69.9,1.2369351,-2.6006503,5.5216064,590.50244,2.8798246
2019-01-03 15:00:00+01:00,2.25,185.75,0.0,68.45,1.2118917,-2.3926969,5.052185,644.86237,2.6821036
2019-01-03 16:00:00+01:00,0.25,237.5,0.0,70.0,1.2103693,-2.317671,4.330261,651.7463,2.614688
2019-01-03 17:00:00+01:00,0.0,205.5,0.0,73.7,1.1741751,-2.3125365,3.8005066,651.7463,2.593552
2019-01-03 18:00:00+01:00,0.0,180.75,0.0,83.7,1.1479342,-2.232292,3.4785461,651.7463,2.5101554
2019-01-03 19:00:00+01:00,0.0,210.0,0.0,71.34,1.151207,-2.1937962,3.0921936,651.7463,2.4775026
2019-01-03 20:00:00+01:00,0.0,204.25,0.0,68.38,1.082959,-2.1848,2.765442,651.7463,2.438473
2019-01-03 21:00:00+01:00,0.0,189.75,0.0,61.72,0.96554065,-2.0978656,2.571167,651.7463,2.3093958
2019-01-03 22:00:00+01:00,0.0,160.5,0.0,53.81,0.9718735,-1.8626233,2.3599548,651.7463,2.1009293
2019-01-03 23:00:00+01:00,0.0,133.0,0.0,49.98,1.1305076,-1.6238034,2.1462097,651.7463,1.9785815
2019-01-04 00:00:00+01:00,0.0,142.5,0.0,51.63,1.3568008,-1.387114,2.062439,651.7463,1.9403591
2019-01-04 01:00:00+01:00,0.0,123.5,0.0,47.11,1.6430926,-1.2298781,1.982666,0.0,2.0524018
2019-01-04 02:00:00+01:00,0.0,135.5,0.0,47.07,1.8121442,-1.1606051,1.996582,0.0,2.1519458
2019-01-04 03:00:00+01:00,0.0,221.5,0.0,46.21,1.8872604,-1.2019526,2.1537476,0.0,2.237508
2019-01-04 04:00:00+01:00,0.0,297.0,0.0,47.0,1.974233,-1.2354265,2.3727722,0.0,2.3289213
2019-01-04 05:00:00+01:00,0.0,436.5,0.0,46.91,2.1046755,-1.1026124,2.6896667,0.0,2.3760078
2019-01-04 06:00:00+01:00,0.0,404.25,0.0,59.54,2.320583,-0.94209546,2.9311523,0.0,2.504526
2019-01-04 07:00:00+01:00,0.0,400.25,0.0,68.4,2.547422,-1.1501023,3.1524353,0.0,2.7950122
2019-01-04 08:00:00+01:00,0.0,400.5,0.0,74.19,2.7818651,-1.1376268,3.3121338,0.2999952,3.0054898
2019-01-04 09:00:00+01:00,0.0,385.75,0.0,80.0,3.041341,-1.1813394,3.5959778,18.996857,3.2627165
2019-01-04 10:00:00+01:00,0.0,500.75,0.0,85.38,3.3063838,-1.3472286,4.0559387,65.500916,3.570322
2019-01-04 11:00:00+01:00,0.25,521.25,0.0,82.61,3.5418854,-1.6175517,4.462616,146.15462,3.8937676
2019-01-04 12:00:00+01:00,1.0,528.75,0.0,69.67,3.6888947,-2.0000641,4.729065,233.25212,4.196213
2019-01-04 13:00:00+01:00,1.0,571.75,0.0,69.73,3.7364597,-2.1920278,4.900879,323.06055,4.331988
2019-01-04 14:00:00+01:00,1.0,495.75,0.0,69.73,3.7275622,-2.174317,4.935486,387.18893,4.315365
2019-01-04 15:00:00+01:00,0.0,481.5,0.0,73.0,3.507026,-1.9962981,4.834961,417.6104,4.035398
2019-01-04 16:00:00+01:00,0.0,482.25,0.0,76.0,3.3788018,-1.9431614,4.7044373,422.00613,3.8977144
2019-01-04 17:00:00+01:00,0.0,540.5,0.0,89.9,3.332304,-1.8876901,4.6916504,422.00613,3.8298333
2019-01-04 18:00:00+01:00,0.0,594.75,0.0,73.3,3.309066,-1.776076,4.7781677,422.00613,3.7555776
2019-01-04 19:00:00+01:00,0.0,568.25,0.0,55.0,3.3780622,-1.5021944,4.3351135,422.00613,3.6970112
2019-01-04 20:00:00+01:00,0.0,496.25,0.0,52.73,3.2970269,-1.5406041,4.5191345,422.00613,3.6392097
2019-01-04 21:00:00+01:00,0.0,530.5,0.0,52.12,3.3513234,-1.5033123,4.679291,422.00613,3.6730525
2019-01-04 22:00:00+01:00,0.0,585.0,0.0,51.43,3.474133,-1.4980587,4.8940125,422.00613,3.7833557
2019-01-04 23:00:00+01:00,0.0,590.25,0.0,50.64,3.6386898,-1.6320077,5.1496887,422.00613,3.9879208
2019-01-05 00:00:00+01:00,0.0,645.75,0.0,50.02,3.673643,-1.9277622,5.3849792,422.00613,4.1487255
2019-01-05 01:00:00+01:00,0.0,723.0,0.0,46.0,3.698271,-2.299798,5.6601562,0.0,4.355029
2019-01-05 02:00:00+01:00,0.0,737.0,0.0,45.68,3.6601965,-2.641655,5.9027405,0.0,4.5139093
2019-01-05 03:00:00+01:00,0.0,790.75,0.0,45.49,3.664312,-2.8449445,6.1002197,0.0,4.6390615
2019-01-05 04:00:00+01:00,0.0,828.5,0.0,45.0,3.7281144,-3.0276132,6.2571106,0.0,4.8026323
2019-01-05 05:00:00+01:00,0.0,848.75,0.0,43.8,3.7941236,-3.2618988,6.39151,0.0,5.003535
2019-01-05 06:00:00+01:00,0.0,874.75,0.0,45.9,3.824096,-3.5538788,6.544983,0.0,5.220514
2019-01-05 07:00:00+01:00,0.0,863.5,0.0,46.68,3.9020798,-3.8295484,6.347931,0.0,5.467327
2019-01-05 08:00:00+01:00,0.0,823.75,0.0,51.65,3.795322,-3.841091,6.3611145,0.21577683,5.399856
2019-01-05 09:00:00+01:00,0.0,803.0,0.0,52.41,3.7410042,-3.830009,6.572632,13.999401,5.3538847
2019-01-05 10:00:00+01:00,0.0,797.0,0.0,52.62,3.7645836,-3.8298059,6.7734375,51.59259,5.370242
2019-01-05 11:00:00+01:00,0.75,792.75,0.0,52.71,3.8619685,-3.8214228,7.0038147,110.73021,5.433054
2019-01-05 12:00:00+01:00,1.0,800.0,0.0,73.0,3.963011,-3.8548043,7.133667,176.00455,5.5285597
2019-01-05 13:00:00+01:00,1.0,802.75,0.0,73.0,3.8841496,-3.6566427,7.1123047,229.49135,5.3345714
2019-01-05 14:00:00+01:00,0.75,780.75,0.0,68.96,3.8687916,-3.4722667,7.0719604,274.5333,5.198479
2019-01-05 15:00:00+01:00,0.0,760.75,0.0,64.12,3.803267,-3.307264,6.8943787,295.8983,5.0401225
2019-01-05 16:00:00+01:00,0.0,753.75,0.0,59.61,3.6792264,-3.1799335,6.677704,298.92825,4.8629913
2019-01-05 17:00:00+01:00,0.0,726.25,0.0,75.14,3.5359137,-3.054826,6.519104,298.92825,4.6727557
2019-01-05 18:00:00+01:00,0.0,706.25,0.0,74.7,3.457404,-2.9246411,6.416504,298.92825,4.528484
2019-01-05 19:00:00+01:00,0.0,661.5,0.0,73.0,3.6947007,-2.6706638,5.925873,298.92825,4.558866
2019-01-05 20:00:00+01:00,0.0,681.5,0.0,68.07,3.7064085,-2.61685,5.8219604,298.92825,4.53711
2019-01-05 21:00:00+01:00,0.0,692.5,0.0,53.62,3.6632771,-2.6211758,5.8008423,298.92825,4.5044603
2019-01-05 22:00:00+01:00,0.0,601.0,0.0,52.82,3.5696652,-2.601341,5.7071533,298.92825,4.4169545
2019-01-05 23:00:00+01:00,0.0,639.75,0.0,62.36,3.5266118,-2.5789018,5.659607,298.92825,4.36895
2019-01-06 00:00:00+01:00,0.0,636.5,0.0,51.95,3.469969,-2.5738893,5.6517334,298.92825,4.3203692
2019-01-06 01:00:00+01:00,0.0,580.75,0.0,50.0,3.380617,-2.5939538,5.632141,0.0,4.2611227
2019-01-06 02:00:00+01:00,0.0,549.0,0.0,48.38,3.2663646,-2.5680559,5.635376,0.0,4.155003
2019-01-06 03:00:00+01:00,0.0,494.0,0.0,48.02,3.1416593,-2.4924834,5.6513367,0.0,4.0102987
2019-01-06 04:00:00+01:00,0.0,401.5,0.0,45.91,3.0116374,-2.3536687,5.589386,0.0,3.8222659
2019-01-06 05:00:00+01:00,0.0,380.75,0.0,47.17,2.8775253,-2.193677,5.5259094,0.0,3.618338
2019-01-06 06:00:00+01:00,0.0,340.5,0.0,48.19,2.7695496,-2.089037,5.445099,0.0,3.4690747
2019-01-06 07:00:00+01:00,0.0,392.0,0.0,49.11,2.7734756,-1.7271165,5.0282593,0.0,3.267277
2019-01-06 08:00:00+01:00,0.0,337.0,0.0,50.7,2.6761718,-1.6122853,4.985626,0.30422437,3.1243174
2019-01-06 09:00:00+01:00,0.0,232.5,0.0,53.4,2.5531034,-1.4889426,5.1081543,16.216303,2.955552
2019-01-06 10:00:00+01:00,0.0,223.5,0.0,56.55,2.430295,-1.3759696,5.4447937,57.380486,2.792781
2019-01-06 11:00:00+01:00,1.0,202.25,0.0,60.02,2.6160061,-1.5378139,5.8955994,131.8922,3.034528
2019-01-06 12:00:00+01:00,1.0,171.25,0.0,60.22,2.6263957,-1.6711318,6.090912,208.34897,3.1129787
2019-01-06 13:00:00+01:00,1.0,182.0,0.0,55.0,2.5667214,-1.8129048,6.259735,298.2752,3.142401
2019-01-06 14:00:00+01:00,0.5,196.25,0.0,52.39,2.3155982,-1.5996497,6.236664,371.6321,2.8144047
2019-01-06 15:00:00+01:00,0.0,192.5,0.0,51.57,2.1446257,-1.1824034,5.897888,410.17664,2.448979
2019-01-06 16:00:00+01:00,0.0,182.75,0.0,54.71,2.1845078,-1.0366608,5.3954773,416.3372,2.4180033
2019-01-06 17:00:00+01:00,0.0,189.5,0.0,63.43,2.1636639,-1.0345403,5.0461426,416.3372,2.3982732
2019-01-06 18:00:00+01:00,0.0,185.75,0.0,67.37,2.0956688,-1.0473038,4.862488,416.3372,2.3427916
2019-01-06 19:00:00+01:00,0.0,154.5,0.0,67.2,1.9801505,-0.9954125,4.6659546,416.3372,2.2162676
2019-01-06 20:00:00+01:00,0.0,130.75,0.0,66.03,1.9005096,-0.87397337,4.4761963,416.3372,2.091833
2019-01-06 21:00:00+01:00,0.0,115.25,0.0,55.36,1.8613176,-0.61885846,4.131592,416.3372,1.9615017
2019-01-06 22:00:00+01:00,0.0,105.5,0.0,58.59,1.9199902,-0.33333609,3.8717346,416.3372,1.9487112
2019-01-06 23:00:00+01:00,0.0,122.5,0.0,51.89,2.0596125,-0.10185892,3.5549622,416.3372,2.0621297
2019-01-07 00:00:00+01:00,0.0,141.0,0.0,46.03,2.1951637,0.0107454825,3.2285767,416.3372,2.19519
2019-01-07 01:00:00+01:00,0.0,158.75,0.0,47.98,2.2773662,0.12955025,3.0176697,0.0,2.281048
2019-01-07 02:00:00+01:00,0.0,175.75,0.0,47.84,2.3218744,0.30069914,2.8595886,0.0,2.3412647
2019-01-07 03:00:00+01:00,0.0,212.5,0.0,46.11,2.3462708,0.5369783,2.8423462,0.0,2.4069343
2019-01-07 04:00:00+01:00,0.0,306.5,0.0,46.08,2.4060006,0.66482043,2.8977356,0.0,2.496162
2019-01-07 05:00:00+01:00,0.0,348.0,0.0,47.62,2.470128,0.7186114,2.994873,0.0,2.5725348
2019-01-07 06:00:00+01:00,0.0,349.0,0.0,55.77,2.443181,0.8441966,3.3261108,0.0,2.584918
2019-01-07 07:00:00+01:00,0.0,320.25,0.0,68.61,2.3155582,0.9177222,4.053894,0.0,2.4907877
2019-01-07 08:00:00+01:00,0.0,346.5,0.0,74.15,2.3205814,1.223241,4.3904114,0.45764622,2.6232455
2019-01-07 09:00:00+01:00,0.0,345.5,0.0,74.93,2.3939397,1.5203662,4.906891,14.286745,2.8359234
2019-01-07 10:00:00+01:00,1.0,427.5,0.0,73.59,2.4774678,1.851474,5.4653625,45.454216,3.092863
2019-01-07 11:00:00+01:00,2.0,520.0,0.0,71.23,2.671127,2.1994662,5.9313354,85.38583,3.4601405
2019-01-07 12:00:00+01:00,2.25,504.0,0.0,67.27,3.0292275,2.4510121,6.283661,128.52705,3.896624
2019-01-07 13:00:00+01:00,2.0,645.5,0.0,65.14,3.431187,2.7307122,6.532318,162.21782,4.3851833
2019-01-07 14:00:00+01:00,1.0,804.25,0.0,62.56,3.755537,2.968793,6.6903687,188.69089,4.787253
2019-01-07 15:00:00+01:00,0.5,868.75,0.0,57.56,4.0998063,3.1137443,6.77652,204.3532,5.1481857
2019-01-07 16:00:00+01:00,0.0,904.75,0.0,56.99,4.4927435,3.1140685,6.8217163,207.98152,5.4664583
2019-01-07 17:00:00+01:00,0.0,948.75,0.0,72.82,4.845266,3.1351619,6.9441833,207.98152,5.771121
2019-01-07 18:00:00+01:00,0.0,942.0,0.0,52.89,5.2729893,2.973311,7.130249,207.98152,6.053511
2019-01-07 19:00:00+01:00,0.0,938.0,0.0,50.0,5.632773,2.8878446,7.3375854,207.98152,6.329911
2019-01-07 20:00:00+01:00,0.0,942.5,0.0,51.0,6.0336943,2.454996,7.6449585,207.98152,6.5140214
2019-01-07 21:00:00+01:00,0.0,960.0,0.0,49.0,6.433142,1.6241547,7.9257812,207.98152,6.634998
2019-01-07 22:00:00+01:00,0.0,950.75,0.0,47.54,6.7013407,0.5177399,8.07309,207.98152,6.721311
2019-01-07 23:00:00+01:00,0.0,940.5,0.0,44.4,6.7399006,-0.5031432,8.061462,207.98152,6.7586546
2019-01-08 00:00:00+01:00,0.0,913.5,0.0,36.7,6.704959,-1.3594819,7.826935,207.98152,6.8413935
2019-01-08 01:00:00+01:00,0.0,947.75,0.0,45.56,6.6438527,-1.9941211,7.4601135,0.0,6.936663
2019-01-08 02:00:00+01:00,0.0,951.5,0.0,39.0,6.523052,-2.3146584,7.0781555,0.0,6.92155
2019-01-08 03:00:00+01:00,0.0,953.0,0.0,40.0,6.568461,-2.3749661,6.6742554,0.0,6.9846363
2019-01-08 04:00:00+01:00,0.0,953.5,0.0,32.8,6.773293,-2.4827433,6.4613953,0.0,7.21398
2019-01-08 05:00:00+01:00,0.0,949.25,0.0,43.0,6.9120016,-2.590245,6.258972,0.0,7.3814044
2019-01-08 06:00:00+01:00,0.0,950.5,0.0,53.96,7.062866,-2.8658752,6.2180786,0.0,7.62216
2019-01-08 07:00:00+01:00,0.0,950.5,0.0,53.0,7.0255485,-3.230603,6.0985413,0.0,7.732731
2019-01-08 08:00:00+01:00,0.0,934.0,0.0,59.8,6.969984,-3.6738608,6.0366516,0.6671684,7.878955
2019-01-08 09:00:00+01:00,0.25,926.75,0.0,60.1,6.7349787,-4.222123,6.2156067,27.623093,7.948979
2019-01-08 10:00:00+01:00,1.5,933.75,0.0,55.89,6.4817553,-4.7784944,6.494629,100.40383,8.052773
2019-01-08 11:00:00+01:00,4.0,950.25,0.0,53.48,6.351919,-5.213687,6.713623,197.09642,8.2176285
2019-01-08 12:00:00+01:00,4.5,945.0,0.0,48.7,6.3319216,-5.5561643,6.9418945,335.61563,8.424025
2019-01-08 13:00:00+01:00,4.5,942.75,0.0,49.01,6.4082346,-6.4193063,6.923828,475.59274,9.070444
2019-01-08 14:00:00+01:00,3.0,933.75,0.0,52.38,6.1179166,-6.7352767,6.883362,587.09686,9.099058
2019-01-08 15:00:00+01:00,1.5,923.25,0.0,52.37,5.771542,-6.8155823,6.5775757,654.76355,8.9310055
2019-01-08 16:00:00+01:00,0.0,936.5,0.0,52.84,5.4315915,-6.580819,6.2353516,665.16895,8.532841
2019-01-08 17:00:00+01:00,0.0,935.0,0.0,78.24,5.2500086,-6.4703465,5.9153748,665.16895,8.332345
2019-01-08 18:00:00+01:00,0.0,925.5,0.0,52.29,5.0549655,-6.373037,5.6829834,665.16895,8.134388
2019-01-08 19:00:00+01:00,0.0,907.25,0.0,48.38,4.903109,-6.026155,5.238739,665.16895,7.7688494
2019-01-08 20:00:00+01:00,0.0,925.0,0.0,50.1,4.702363,-5.9058766,4.9989624,665.16895,7.5492783
2019-01-08 21:00:00+01:00,0.0,930.75,0.0,51.12,4.5784507,-5.8032928,4.8667603,665.16895,7.391916
2019-01-08 22:00:00+01:00,0.0,923.75,0.0,50.66,4.397387,-5.633109,4.6724854,665.16895,7.146253
2019-01-08 23:00:00+01:00,0.0,911.25,0.0,46.72,4.132955,-5.536348,4.508026,665.16895,6.908869
2019-01-09 00:00:00+01:00,0.0,866.0,0.0,42.6,3.8291552,-5.4311895,4.313202,665.16895,6.6453176
2019-01-09 01:00:00+01:00,0.0,842.0,0.0,39.5,3.4732637,-5.348194,4.124054,0.0,6.377048
2019-01-09 02:00:00+01:00,0.0,825.5,0.0,37.0,3.0363097,-5.284282,4.074768,0.0,6.0944905
2019-01-09 03:00:00+01:00,0.0,776.0,0.0,42.4,2.6171076,-5.2185526,3.9456177,0.0,5.8380256
2019-01-09 04:00:00+01:00,0.0,825.25,0.0,36.42,2.2548952,-5.113792,3.8285217,0.0,5.5888658
2019-01-09 05:00:00+01:00,0.0,776.5,0.0,42.0,2.0165753,-5.040487,3.7456665,0.0,5.4289117
2019-01-09 06:00:00+01:00,0.0,769.5,0.0,50.63,1.7730896,-5.018898,3.6331787,0.0,5.322892
2019-01-09 07:00:00+01:00,0.0,656.5,0.0,57.51,1.6539054,-4.597311,3.1449585,0.0,4.885762
2019-01-09 08:00:00+01:00,0.0,676.25,0.0,66.69,1.5876875,-4.5661983,3.0218506,1.0605879,4.8343477
2019-01-09 09:00:00+01:00,1.0,672.25,0.0,65.9,1.4654247,-4.7352414,3.4210205,43.15817,4.9568114
2019-01-09 10:00:00+01:00,3.0,591.25,0.0,68.2,1.2672902,-4.672337,4.133209,159.41837,4.8411527
2019-01-09 11:00:00+01:00,6.25,691.25,0.0,54.0,1.1597042,-5.194437,4.784485,327.72067,5.32232
2019-01-09 12:00:00+01:00,8.75,738.25,0.0,51.09,0.7517602,-5.759898,5.204834,530.74524,5.808749
2019-01-09 13:00:00+01:00,10.5,773.0,0.0,50.1,0.4060037,-5.8644023,5.3382874,719.3242,5.87844
2019-01-09 14:00:00+01:00,8.25,779.0,0.0,52.56,0.037298836,-5.973762,5.0824585,857.88763,5.9738784
2019-01-09 15:00:00+01:00,4.25,749.75,0.0,53.95,-0.14643037,-5.732532,4.6634216,938.14685,5.734402
2019-01-09 16:00:00+01:00,0.5,702.25,0.0,64.37,-0.21725388,-5.3655725,4.0834656,951.86346,5.369969
2019-01-09 17:00:00+01:00,0.0,696.25,0.0,75.64,-0.38048363,-5.2015305,3.6409302,951.86346,5.215428
2019-01-09 18:00:00+01:00,0.0,671.75,0.0,74.22,-0.59534824,-4.9749317,3.3510437,951.86346,5.0104275
2019-01-09 19:00:00+01:00,0.0,624.0,0.0,55.98,-0.5613006,-4.764927,3.1307068,951.86346,4.797873
2019-01-09 20:00:00+01:00,0.0,571.75,0.0,54.73,-0.6787781,-4.4622965,2.9699402,951.86346,4.513627
2019-01-09 21:00:00+01:00,0.0,522.0,0.0,50.02,-0.71752393,-4.1606765,2.82135,951.86346,4.222093
2019-01-09 22:00:00+01:00,0.0,456.0,0.0,52.64,-0.67537814,-3.861199,2.6438599,951.86346,3.9198205
2019-01-09 23:00:00+01:00,0.0,468.0,0.0,50.31,-0.5796816,-3.5748632,2.4316711,951.86346,3.6215575
2019-01-10 00:00:00+01:00,0.0,405.5,0.0,51.07,-0.40974313,-3.2861946,2.1341858,951.86346,3.3116407
2019-01-10 01:00:00+01:00,0.0,333.5,0.0,49.61,-0.28674254,-3.1178682,1.8885498,0.0,3.1310258
2019-01-10 02:00:00+01:00,0.0,271.5,0.0,48.63,-0.31716764,-2.9521658,1.7355652,0.0,2.9691546
2019-01-10 03:00:00+01:00,0.0,232.75,0.0,48.8,-0.32718408,-2.6124496,1.4685364,0.0,2.6328583
2019-01-10 04:00:00+01:00,0.0,174.0,0.0,48.5,-0.25644815,-2.3666112,1.2245483,0.0,2.3804653
2019-01-10 05:00:00+01:00,0.0,153.0,0.0,49.8,-0.10440403,-2.2211163,0.96591187,0.0,2.2235687
2019-01-10 06:00:00+01:00,0.0,120.25,0.0,59.29,0.07156113,-2.0222538,0.9785156,0.0,2.0235195
2019-01-10 07:00:00+01:00,0.0,98.5,0.0,72.6,0.39376104,-1.8655256,1.0394287,0.0,1.9066288
2019-01-10 08:00:00+01:00,0.0,87.25,0.0,81.17,0.44306424,-1.7608858,1.1686707,0.73825675,1.8157712
2019-01-10 09:00:00+01:00,0.5,87.0,0.0,81.79,0.49487713,-1.5963768,1.5507507,21.475023,1.6713234
